1.0,0.10519098749711973,0.06718313031856567,0.08661152929151697,0.40439453025830097,0.45649476141976714,0.999999999999,0.9693653460591528,0.8109855098465836,0.5288234074998224,0.11423739265178097,0.20456267929866256,0.23100822844530042,0.31818624084997205,0.4238177288078229,0.40166595296130203,0.3388079791920778,0.26063211564461447,0.22262402407615886,0.14303699057288324,0.07188270642527034,0.08237995913776171,0.1493675600278997,0.1635115762007225,0.11196637377089048,0.006886647429642935,0.11119022243450082,0.1185947414934542,0.04743499711817357,0.006271785110850885,0.01890345876797356,0.03604397937230625,0.003450392138855362,0.055564792717842384,0.07002053291451678,0.03834358484498418,0.014387116899823837,0.052189767769294175,0.04257155977234605,0.0010273721469520243,0.025893994237840428,0.0076394160758085135,0.0424418840253685,0.07942077190105054,0.0617545631125615,0.028604439406992286,0.021001969461914075,0.03346894163851485,0.04895831461600461,0.051287751974685845,0.014539205717443604,0.03794821834288988,0.05711108202201773,0.03840193893332019,0.019983806932162205,0.022595162764089356,0.035570799652543256,0.04105347367691545,0.03889364996219558,0.018663820926638427,0.021785122730875756,0.043287040112399894,0.028000323458786933,0.02121281153119384,0.04919605952005473,0.08001184554194571,0.07961280304405967,0.06767296828938442,0.04048597766328522,0.018703885928652294,0.04901805227727383,0.02455412140459455,0.005415032845513752,0.0048178129136345945,0.06030851352054685,0.09167816184304296,0.10386122458456767,0.1149327942516725,0.10087444385169049,0.0516347810989244,0.016685962178828336,0.010210326715175879,0.008761031406024779,0.03813460897732035,0.09077468578036128,0.08639305605182906,0.061997344253205085,0.057491695300921415,0.05082413065926234,0.11651453757683468,0.19615350094399694,0.14534357731210443,0.018387229038790996,0.07234468742162324,0.12404426999972212,0.1264428086597118,0.08259868384677953,0.07397386382084452,0.08514210504909635,0.1033104713969268,0.11235948912552211,0.08264860021130802,0.09462861174379655,0.07833893031952885,0.010435724462989288,0.05400841239328422,0.11874663374104535,0.13523582081069954,0.15665338164307127,0.14913631873096295,0.08652498720934733,0.037202117321957495,0.020397539979548684,0.01793369102747226,0.05409507180988545,0.0789961163899075,0.04704516495313823,0.0880150040859353,0.25724161602920514,0.20928411323712717,0.041255951462285126,0.06606388047899162,0.060908409846024296,0.01836810111511122,0.032834812141215225,0.07730777918573184,0.05802539542942053,0.023267732967459178,0.07354854308386034,0.0853214215506755,0.07867268473493907,0.05322755262914818,0.009438145083730065,0.026723831877152552,0.04503041947211838,0.036459322966957516,0.01491907791476928,0.01098951682595863,0.011405051137047387,0.01688995252695151,0.01803740536697868,0.0006234316586375992,0.023195970756199672,0.018312362453481324,0.0033763829894393744,0.019019547063687265,0.022859824183735764,0.001706118230761287,0.015008356916365618,0.008710039113904439,0.013101518732252451,0.015418312018241623,0.0009755637707174521,0.0026429640571780087,0.012204012356370742,0.022224776312877958,0.01290267066858893,0.0020438818445163197,0.0022253412383044873,0.018335380467771712,0.026775212549917337,0.01983054943622482,0.0011916956878252852,0.010359054472923063,0.007106832998523749,0.00297230643304968,0.013526658802487511,0.03381043812908635,0.03796750976308712,0.022069205563063365,0.017201814250234027,0.04145175950761051,0.024118931467571898,0.008169789473523323,0.022052979659114385,0.006139694252632965,0.035084005295835975,0.06703395194065802,0.05320401977974681,0.02219471982918647,0.008016342697077175,0.004626553193007292,0.01315283419068813,0.01732062967226811,0.0010147702663796316,0.02113513850139368,0.04393645876845141,0.048153093005870236,0.03691130108002946,0.023774588465060233,0.03288981734497396,0.039591150540899636,0.029573695285105926,0.014598438486399114,0.02014001607487736,0.022890984792582354,0.005544272346180073,0.027177981147015452,0.059609299985576604,0.06753454152678923,0.05016369343407069,0.01471531463854071,0.02509859469654604,0.041347352426129975,0.024973045087015065,0.01892651529628326,0.04786243203932747,0.03818175294498575,0.012808409165234902,0.008622804973316411,0.037623014027371796,0.06752464823775002,0.07086661232494733,0.03296786615608227,0.028416612961574016,0.08157689232318699,0.08828985547484387,0.0506993663498544,0.004920935333098368,0.04575712368697576,0.047287636349876094,0.01887185674163495,0.01440256218291703,0.04115713044113318,0.03928688289558291,0.020396245340258946,0.0011455653830678002,0.012723656097472074,0.031907788333489034,0.05334194833891571,0.04689907770116281,0.009104567515305383,0.02157354792178477,0.03282914021524129,0.026327199949227092,0.011026098446190891,0.011488826550746841,0.02545538200056071,0.021360803555010074,0.016719884637008554,0.019062164285787917,0.00345462628829703,0.031287904607739093,0.02451406400590385,0.013024317668041165,0.04251671472398511,0.035774982932997176,0.00017351579734109187,0.03784730479968052,0.06513310089667795,0.05421365645801018,0.0012295906422533252,0.04471887219478309,0.02778287710886106,0.013862473787046642,0.030193871022682738,0.012996335211997468,0.011097200743020081,0.01694749897164163,0.020220842262306724,0.037867209095685674,0.04176797698239137,0.02672543260243231,0.016127232313100166,0.009062053683286801,0.009587039755965124,0.01485834313805186,0.017977930122821714,0.016355810478457983,0.0060831178658890955,0.0183976108067861,0.048436586970946015,0.048649251924392664,0.03255690749761478,0.011616708907023755,0.011733713699944298,0.026908025469269653,0.016161451904682093,0.0009519037219644454,0.006218625895757262,0.014732771260686318,0.01961168039174283,0.016381064418233234,0.016221243799102072,0.01984649965261359,0.026837882874391705,0.036798513390032435,0.028878771105060347,0.012537001895145125,0.014271507170460692,0.03028981323251681,0.03646885827342468,0.03215852977174158,0.01295236597791259,0.0076332595338732805,0.023025636326732008,0.0281989590117522,0.017714736620984568,0.0035840846358487946,0.015468608265638107,0.03413618861966622,0.04066735278929545,0.035317247834670905,0.02873944385425642,0.028772951727343208,0.029154573593095322,0.020976079397658297,0.004961352222628681,0.019172074095073,0.033961830427255126,0.033840917565285886,0.01911252135701212,0.01292784737281284,0.024553983861185822,0.04420702397752339,0.0498176352331986,0.03398528487295362,0.005214400019646584,0.013922826057186298,0.015621831536151706,0.011675867615636878,0.014629941212063015,0.021945138262910755,0.03706860687143967,0.046312608802391825,0.04939264269540983,0.04263183538570512,0.0272462195312206,0.012236947238832818,0.004771916833967168,0.010812492698104796,0.03286780095508565,0.04745003426137522,0.03429962352703099,0.02074309782836174,0.021520558116127138,0.027899010728309557,0.03948877034932333,0.04517616871981752,0.034331346716617715,0.012281732611879698,0.015235712859307322,0.033446918719369854,0.03536554640268108,0.02733849214950428,0.020093285412717297,0.0214566219631336,0.03321926463172218,0.027553253016402074,0.008976311614858625,0.0012649425572985593,0.005302817619916234,0.010020550098451243,0.0132022088122496,0.023235423122267094,0.026631432597411922,0.022267261131864606,0.013114934638272837,0.0013879830127548809,0.011429855057796971,0.002930800560197174,0.010601036994159927,0.010176366775624151,0.005456898361309867,0.026513915589565222,0.039072554308747474,0.020103226169383592,0.00619758974876076,0.019838094341508357,0.007924309072304615,0.011875156075761001,0.020530246640522908,0.013896491835901989,0.001968631304399702,0.015430458889905737,0.0026681275997349086,0.015593057574585574,0.020499460624395456,0.009987864704313338,0.0010609335215487719,0.008756329093653214,0.021508178793830747,0.015830495179112062,0.008544482187149934,0.041054826498182324,0.05338509478693883,0.033966793566661733,0.008555470978622382,0.00780466920888707,0.034601400712374004,0.06188450128624669,0.054508494064028606,0.016889809581593668,0.013285509480814844,0.012188965801113961,0.0045845895035582914,0.01280942098359012,0.04043427104096207,0.05987295024041141,0.06176823623371443,0.04682019116565699,0.0284447400120139,0.017327127705155054,0.023414938167951357,0.03453441241041877,0.0264385443225662,0.0069324591394274455,0.03420477358653019,0.029466093699904657,0.02324689460187669,0.03862628936705226,0.052710147814956775,0.04699059494962919,0.018542735118714963,0.015699341002288064,0.02176191026120234,0.01458364626025702,0.0034117191460458504,0.002332284819235565,0.01312690071677656,0.027249950644769445,0.037836540954867555,0.037696934338185106,0.030520195408423656,0.02264161654297706,0.018169746891364223,0.018418226258987605,0.029118044934176773,0.028889317865143982,0.013559757918615432,0.005639878493306626,0.024635048690438813,0.026367309598925307,0.019959280565509472,0.020498496150816038,0.031650454812056875,0.037800522257249725,0.031461409757685875,0.032197127163486654,0.023143232819345293,0.02092850005194932,0.025282604375622533,0.015242174859466807,0.010091925980810724,0.028231903902642744,0.033589088753719507,0.024565527444019766,0.015599669873295925,0.026231770654709732,0.04460741028564119,0.04013612015199444,0.021786521604849972,0.010303547706399376,0.021201062083767517,0.005681948734271891,0.00856864464031306,0.007676581039306006,0.01083789813405479,0.033448808767628346,0.03630944650021378,0.02515112080160979,0.01555393776701979,0.011133490276338105,0.0002465837292980584,0.014219849950523519,0.027338358896267664,0.026053601880942308,0.015212622120679946,0.012756474902180343,0.01852472850001781,0.024068247415652878,0.022763630447541212,0.012646437112992317,0.0015732427228602912,0.010635773266388029,0.014292272878287639,0.01381956832250266,0.017220613351651544,0.02765401581057313,0.03136261688594413,0.028459853468908804,0.017657970281109894,0.00623824561885858,0.00012050286819678023,0.0013691115952394301,0.003895796332819168,0.00019071023798187034,0.014715795625169663,0.025966814067754484,0.026468668546511788,0.011992590047908496,0.0025585936804416584,0.008058502291103501,0.00238098029009817,0.001362495480022866,7.282016790482031e-05,0.012442325843289888,0.02604219421260839,0.024363702583395732,0.0051418602947212915,0.010665630203009159,0.01618772985034787,0.015128033877233629,0.020242824545429212,0.02304185828353676,0.024038919599328495,0.021563755380123773,0.019999231841815245,0.014891498937397649,0.005675993590123016,0.0008951042639001387,0.0027758829275392155,0.015922147533576382,0.03686217804207232,0.05236136993728684,0.047972407104729796,0.0324473029257148,0.014256321038938083,0.0021489884798887153,0.006252143983369519,0.006820216989847688,0.009761080322664121,0.02020475659761742,0.03125031867966541,0.03708002698033143,0.0346045830011316,0.02478775402716122,0.020007040181352735,0.019965899755681936,0.017149230585249045,6.622849772856228e-05,0.016580176272989012,0.028332408484330475,0.027594267412636406,0.026709154322268575,0.028540746670236136,0.025695694404175073,0.023803604081721285,0.022620406860386792,0.009863705388052998,0.0002672452540754437,0.0003646648522083367,0.004584682769570213,0.0034612911873880673,0.003797176318824532,0.01901150847083969,0.02358075715176676,0.013814704096629592,0.003922970858358538,0.0027896658478576614,0.01194453697192982,0.025025240386276668,0.023168012349613326,0.008370249352752048,0.007007854753213382,0.006249208854796788,0.0034994304678116995,0.01355105336322559,0.008573528969676815,0.0074195988127211026,0.01635463832608945,0.011761018788348452,0.005566426366596534,0.002690117230181757,0.005445730948988333,0.00529720837954174,0.00033182224266936915,0.007570332050971628,0.0069345682751020205,0.0049717603528138,0.0006650961905656849,0.004355694149456275,0.008729266271717669,0.0010896183272444582,0.007097125033330087,0.001513589762540995,0.013987959230686854,0.017599063533164063,0.005908993617803708,0.0032882543392482627,0.002195197319333151,0.009125162865808195,0.009639259196759467,0.005596194181668609,0.0029834146484155714,0.007641263358723543,0.015749505356230133,0.01346182500604576,0.0034381918574616466,0.0020517152309903522,0.005172323037909532,0.005335646576593768,0.0011273095812052382,0.0015261980628118333,0.0007094894545821605,0.0057959678265756915,0.0068760799059989905,0.004902204896326522,0.0037398389869940977,0.012196937705234102,0.017655030660907234,0.010267590018049584,0.0012466374398921,0.0004914353085263684,0.005859025628211852,0.003236501676349378,0.004505855597406479,0.01192850526989667,0.01363050469044653,0.010953763242846486,0.006386605553382458,0.004886032586180043,0.006418935310805222,0.011941309290038353,0.009779609026843411,0.004491235095516544,0.0012574237138827452,0.008381711172135825,0.016969379020882226,0.017871830069636684,0.016834994089145128,0.01877398912136557,0.022644043669606116,0.016272488579430498,0.002155766175642411,0.013319600209496366,0.018392310361486704,0.016848931469962216,0.01371743711141613,0.017209002394189692,0.0214436198624507,0.02134713987097977,0.014334471097822168,0.0033982352212478858,0.009135473079875783,0.013386094767646075,0.013552242609585308,0.01924179788367395,0.030235636461707214,0.030840907797258538,0.027141519807357437,0.019439461043203907,0.00956955571400232,3.753650861901041e-05,0.005125700479552702,0.013578051064192248,0.02116141074910941,0.02462144168124612,0.02326577215538507,0.020319751452896082,0.01899320168494878,0.023210240343612146,0.022471631970377194,0.014825133357570797,0.00037204066707441374,0.013548680115300105,0.020896295743310776,0.01662126344742792,0.011583267366697706,0.009174255622309993,0.008494581768235749,0.007008028948569017,0.009308933688455688,0.011512953798713376,0.00969674092995596,0.0003883694981056735,0.006305712857511221,0.01032600445390797,0.009528943649902217,0.007949708976996286,0.0033683380411403865,0.0006929993967231619,0.0005528570782834094,0.0024523815354148006,0.0036411149777018565,0.0020003146255541063,0.003483609106103488,0.008065604525257074,0.011620386295172059,0.011451591322177504,0.010166081581543687,0.0060983816222500205,0.003782107313639613,0.0016309366333008832,0.0032803309231541197,0.002487007553867893,0.0007050963657628398,0.0056101168667730345,0.009774137462841661,0.015646648840482627,0.017950599289600456,0.01811193348776484,0.01454186746833219,0.010480207848331423,0.006099246407150091,0.002673812825610746,5.831384365321173e-05,0.001281657729159906,0.008140929370634082,0.013129835005586921,0.01579947369202889,0.014936154145283022,0.014146155230014433,0.01268553094529376,0.01264026216707042,0.008877986981052358,0.004081749502433315,0.000370474773016753,0.002118580845126016,0.005865600525846045,0.00755416278392409,0.012084090347827904,0.013779551949295187,0.012556326619227462,0.012254785120862146,0.011561265675136717,0.009642082124170167,0.010098799609637155,0.0045000926062891775,0.00045484072695339866,0.006780381236124471,0.011068431664649415,0.011618209044791359,0.008662012729366765,0.0070293539383462205,0.007588311088303862,0.012994220453481758,0.015296051457127336,0.01389643417636052,0.008043728173682404,0.004253337335083801,0.0007962272113135022,0.0038188865947306142,0.008072973563518764,0.01146247803983723,0.011221302405712352,0.009559289361433946,0.009761340237519312,0.008878677729350533,0.009999426598395492,0.0058821168336781115,0.0018670900079793278,0.0019146651425334868,0.005069858203786394,0.00831812255187103,0.008417451618419789,0.006896471889580343,0.0030833860228043873,0.00541908933943546,0.004907781276692639,0.00010443102370867496,0.006292124367376436,0.008435299113084436,0.00978914377347884,0.009526844111876081,0.00899404549877953,0.005938090192085285,0.003918296190951098,0.0012308428829800532,0.0015233335894806906,0.008113959123366175,0.010528356029845132,0.009841663837571792,0.008272398977891993,0.010358256748446225,0.011582117773837738,0.009520045461780886,0.0034090399116166923,0.0008826659717294685,0.0019825135433960126,0.004209889461653144,0.00758086254865715,0.008532476448212598,0.009436371241467584,0.008735836142180027,0.0071433917608794,0.0013438400449530198,0.003444911827659507,0.003994023514700632,0.0022710918916190198,0.006191825836159405,0.007821379619045858,0.008387299428703279,0.0057870268739733995,0.003363911666000819,8.365965897109766e-06,0.003801012377701505,0.007728540486251586,0.007067234504917905,0.00839765890251101,0.008363003761041673,0.010519182588838773,0.011055990899042741,0.008674584906030057,0.0054510463331647425,0.0030144537064257493,0.0013062192067038378,0.004741785174619479,0.01032766823269471,0.011979119076871438,0.010617511625590933,0.006313606205571707,0.0061760060540998725,0.007510327997141416,0.010447743770086908,0.010371148544771343,0.007457436606769036,0.002634913183596937,0.0014336871743122483,0.00620557751425259,0.006003530898356304,0.008227816686744658,0.008769769206334944,0.009657520424403918,0.011006488785060066,0.010112573588174814,0.007033723158885496,0.0060948002148047235,0.003290459894416202,0.0023164027491967614,0.0012727726504417067,0.004857381761280707,0.008031015952571151,0.008251768577336697,0.00994637620808579,0.010860843893653044,0.012210388597831941,0.010626192979418374,0.007436610618088177,0.002576222123915903,0.0020686031692855335,0.0001170682515166957,0.0022893936710511337,0.005794778642730785,0.008900998645240334,0.012079968982270527,0.012365240117490465,0.011427210624689193,0.007555384436961979,0.005042266161938029,0.0014081100793656874,0.0006353875143384934,0.0013072315412155922,5.599230217667592e-05,0.0016634117116387083,0.0029447356849822887,0.005944953558482609,0.006906319261520969,0.007695570478635391,0.00547270015274516,0.0028250301558512213,0.0012060288230415113,0.002421873293648023,0.001809723725860021,0.0006665811079731157,4.5253562173084446e-05,0.0012354344106563521,0.004431556845268124,0.005659568552842151,0.006877021964127641,0.004533352345388138,0.0006555132435320615,0.0054952332652892216,0.006447852449878872,0.005673038265499393,0.004100169121151987,0.005036374425014289,0.004895334130004825,0.00658358661654611,0.009933545870486858,0.013415113807342,0.009583179888842412,0.002386513117699142,0.00620855030676266,0.010821965107310767,0.011970493306390254,0.009943278313302991,0.011606426853473973,0.013341492141392646,0.014390370940450247,0.012017346864632324,0.008759096523325637,0.005198148916815043,0.003471333943364859,0.002155398383403706,0.007765869223664292,0.01312149487398029,0.016131343395887232,0.016674085833891662,0.01050214559751062,0.008136962725862038,0.008105249214606655,0.006448000263688634,0.00013597456661657345,0.005421192254983351,0.009619363475197693,0.009716534220542711,0.008189493927647382,0.0066478883203151574,0.009018771925040118,0.010106170467478134,0.008251299505334996,0.00030499943523618414,0.00652921010740483,0.010224175572439624,0.008489923741302743,0.008536608619471524,0.009291834673361818,0.009437619604681093,0.004907114393042235,0.001712954542085671,0.0015488477470591625,0.004273892112031241,0.005853296229219464,0.0029109816622527583,0.0025558580580645747,0.002719218392150913,0.0051661043296118295,0.006371584470355081,0.006221038695446421,0.002561481951489097,0.0006854438944018518,0.002190435417734096,0.00043961703595534244,0.0006129534685015671,0.004785860018701525,0.00861058368417331,0.0060757822899489555,0.0030646365191311403,0.0009919299008346778,0.0017608257992203225,0.002214771066871973,0.000317717484872609,0.00015792996713234986,0.0007400992739431918,0.0024635609805923665,0.0018041068240818247,0.0009253377512475382,0.001965550039411466,0.007213378281490665,0.00782832349854532,0.004508465678133385,0.0002826220552731303,0.001259172275316566,0.0035642359587060423,0.003086142912046664,0.0009301686610641839,0.001345363042433675,0.0031989406407198027,0.0076306315783018375,0.006470471823902608,0.0001110772989089555,0.0017991576776050472,0.000977389673590474,0.003879947866428991,0.0017081910583607624,0.00048223620210964606,0.0014671754064151802,0.0023568076998293458,0.0037653032127575336,0.0014119994517793454,6.213436154365248e-05,0.0009507228635255974,0.0004546041919296519,0.0028651093226275026,0.005299814761120039,0.007317993024898679,0.0030554470925018506,0.00264553363453309,0.004699923247035893,0.0007639279057577688,0.002500509228187037,0.003920807257372926,0.0006872732295513652,0.00502745338642176,0.00717382621975947,0.004369590052893402,0.003354922504763213,0.0033342302606739105,0.005879702991381619,0.007183529474555044,0.005352933135372197,0.0006564096237390627,0.00046155734021068674,0.0005758195864671149,0.001851415959457615,0.001290681702966884,0.0012226364766454506,0.0053824917178355285,0.005587763881676246,0.007200898558875478,0.007996084179075675,0.007898842995816769,0.006988011565751307,0.006949470212374383,0.003603827911944605,0.00036151840482083513,0.0036942030416991243,0.003426833214972567,0.003737290653303434,0.004399670242656739,0.007022604271971447,0.006995779613416213,0.00695518178938295,0.00491372447940563,0.0031262984819738237,0.0010861473053961031,0.0005819208087746297,0.0013243128720878288,0.0021516122392027316,0.004952495611745641,0.006551568577695027,0.008173474618473566,0.006485106572441585,0.004799470421328209,0.0017803176436799073,0.0006259447106066548,0.0012065504225373695,0.0018808264323937915,0.00288752802638957,0.0027469834167372672,0.003624877798372216,0.0026461348464704637,0.0026341318000579037,0.0017322707121953849,0.00251140061739985,0.0013429281420831735,0.00031609307429119276,0.002452980403983929,0.0023654312444682988,0.0018339297485483813,0.0003638936478919459,0.0005181875234297206,0.0001420410793729615,0.0009403011161928652,8.30848565237067e-05,0.00042815000296361587,0.0023346966918810002,0.0022792767720198255,0.0023707320740825686,0.0010250963786691569,0.0014606980754877069,0.0007920430166713074,0.0011474891956360501,0.00020405097247917225,0.0001677110011998688,0.0010925316112831076,0.0011501385862369548,0.002307663542768836,0.001775532374196319,0.0024818389149570573
